model,score,value,language
mimir-mistral-7b-extended-scratch,moving_average_ttr,0.38517492766781014,nob
mimir-mistral-7b-extended-scratch,number_of_tokens,180.99319727891157,nob
mimir-mistral-7b-extended-scratch,stopword_density,0.5613803515011172,nob
mimir-mistral-7b-extended-scratch,self_bleu,0.3033168886417069,nob
mimir-mistral-7b-extended-scratch,compression_ratio,1.6883945578231294,nob
mimir-mistral-7b-extended-scratch,pos_compression_ratio,3.3416870748299314,nob
mimir-mistral-7b-extended-scratch,3_gram_diversity_score,2.6190340136054426,nob
mimir-mistral-7b-extended-scratch,4_gram_diversity_score,3.612877551020408,nob
mimir-mistral-7b-extended-scratch,str_len,891.5238095238095,nob
mimir-mistral-7b-extended-scratch,lix_score,35.3668735644418,both
mimir-mistral-7b-extended-scratch,lix_score,32.12090665734726,nno
mimir-mistral-7b-extended-scratch,lix_score,37.50877009497358,nob
mimir-mistral-7b-base-instruct,simple_ttr,0.047054244939322296,both
mimir-mistral-7b-base-instruct,moving_average_ttr,0.3820596851067804,both
mimir-mistral-7b-base-instruct,number_of_tokens,176.86065573770492,both
mimir-mistral-7b-base-instruct,stopword_density,0.5714134203233059,both
mimir-mistral-7b-base-instruct,self_bleu,0.28411671895122387,both
mimir-mistral-7b-base-instruct,compression_ratio,1.685901639344262,both
mimir-mistral-7b-base-instruct,pos_compression_ratio,3.263020491803279,both
mimir-mistral-7b-base-instruct,3_gram_diversity_score,2.614479508196721,both
mimir-mistral-7b-base-instruct,4_gram_diversity_score,3.6089631147540984,both
mimir-mistral-7b-base-instruct,str_len,869.9139344262295,both
mimir-mistral-7b-base-instruct,simple_ttr,0.049321915006761224,nno
mimir-mistral-7b-base-instruct,moving_average_ttr,0.382751592746502,nno
mimir-mistral-7b-base-instruct,number_of_tokens,172.71134020618555,nno
mimir-mistral-7b-base-instruct,stopword_density,0.5756937218212221,nno
mimir-mistral-7b-base-instruct,self_bleu,0.27139917075676445,nno
mimir-mistral-7b-base-instruct,compression_ratio,1.6622680412371136,nno
mimir-mistral-7b-base-instruct,pos_compression_ratio,3.204969072164948,nno
mimir-mistral-7b-base-instruct,3_gram_diversity_score,2.617381443298969,nno
mimir-mistral-7b-base-instruct,4_gram_diversity_score,3.613268041237113,nno
mimir-mistral-7b-base-instruct,str_len,825.8659793814433,nno
mimir-mistral-7b-base-instruct,simple_ttr,0.045557891221352384,nob
mimir-mistral-7b-base-instruct,moving_average_ttr,0.38160312020165793,nob
mimir-mistral-7b-base-instruct,number_of_tokens,179.59863945578232,nob
mimir-mistral-7b-base-instruct,stopword_density,0.5685890036886267,nob
mimir-mistral-7b-base-instruct,self_bleu,0.2925085704809011,nob
mimir-mistral-7b-base-instruct,compression_ratio,1.701496598639456,nob
mimir-mistral-7b-base-instruct,pos_compression_ratio,3.3013265306122452,nob
mimir-mistral-7b-base-instruct,3_gram_diversity_score,2.6125646258503403,nob
mimir-mistral-7b-base-instruct,4_gram_diversity_score,3.6061224489795927,nob
mimir-mistral-7b-base-instruct,str_len,898.9795918367347,nob
mimir-mistral-7b-base-instruct,lix_score,37.13485838832893,both
mimir-mistral-7b-base-instruct,lix_score,33.73181844415608,nno
mimir-mistral-7b-base-instruct,lix_score,39.38040175285114,nob
mimir-mistral-7b-base,simple_ttr,0.047488518221718734,both
mimir-mistral-7b-base,moving_average_ttr,0.38197693111991854,both
mimir-mistral-7b-base,number_of_tokens,176.97540983606558,both
mimir-mistral-7b-base,stopword_density,0.5720856608779445,both
mimir-mistral-7b-base,self_bleu,0.28862580685693284,both
mimir-mistral-7b-base,compression_ratio,1.6766270491803277,both
mimir-mistral-7b-base,pos_compression_ratio,3.2593606557377055,both
mimir-mistral-7b-base,3_gram_diversity_score,2.6247950819672132,both
mimir-mistral-7b-base,4_gram_diversity_score,3.619258196721311,both
mimir-mistral-7b-base,str_len,865.5491803278688,both
mimir-mistral-7b-base,simple_ttr,0.049396024575996816,nno
mimir-mistral-7b-base,moving_average_ttr,0.3834193698341506,nno
mimir-mistral-7b-base,number_of_tokens,171.71134020618555,nno
mimir-mistral-7b-base,stopword_density,0.5787162888210184,nno
mimir-mistral-7b-base,self_bleu,0.2736006777450176,nno
mimir-mistral-7b-base,compression_ratio,1.6553814432989689,nno
mimir-mistral-7b-base,pos_compression_ratio,3.1627731958762886,nno
mimir-mistral-7b-base,3_gram_diversity_score,2.629154639175258,nno
mimir-mistral-7b-base,4_gram_diversity_score,3.6247113402061855,nno
mimir-mistral-7b-base,str_len,825.4639175257732,nno
mimir-mistral-7b-base,simple_ttr,0.046229823552569244,nob
mimir-mistral-7b-base,moving_average_ttr,0.3810251178186906,nob
mimir-mistral-7b-base,number_of_tokens,180.44897959183675,nob
mimir-mistral-7b-base,stopword_density,0.5677103485617664,nob
mimir-mistral-7b-base,self_bleu,0.2985403478355437,nob
mimir-mistral-7b-base,compression_ratio,1.6906462585034014,nob
mimir-mistral-7b-base,pos_compression_ratio,3.323095238095238,nob
mimir-mistral-7b-base,3_gram_diversity_score,2.621918367346939,nob
mimir-mistral-7b-base,4_gram_diversity_score,3.6156598639455777,nob
mimir-mistral-7b-base,str_len,892.0,nob
mimir-mistral-7b-base,lix_score,36.00182398822975,both
mimir-mistral-7b-base,lix_score,33.26525408750919,nno
mimir-mistral-7b-base,lix_score,37.80758780026985,nob
mimir-7b-nonfiction,simple_ttr,0.046047258268792836,both
mimir-7b-nonfiction,moving_average_ttr,0.3811713825096873,both
mimir-7b-nonfiction,number_of_tokens,181.29098360655738,both
mimir-7b-nonfiction,stopword_density,0.5818048953804669,both
mimir-7b-nonfiction,self_bleu,0.3006315581331167,both
mimir-7b-nonfiction,compression_ratio,1.7050860655737707,both
mimir-7b-nonfiction,pos_compression_ratio,3.328532786885246,both
mimir-7b-nonfiction,3_gram_diversity_score,2.601946721311475,both
mimir-7b-nonfiction,4_gram_diversity_score,3.5947663934426233,both
mimir-7b-nonfiction,str_len,885.0081967213115,both
mimir-7b-nonfiction,simple_ttr,0.05034855935372301,nno
mimir-7b-nonfiction,moving_average_ttr,0.3833798382577752,nno
mimir-7b-nonfiction,number_of_tokens,177.29896907216494,nno
mimir-7b-nonfiction,stopword_density,0.580562935238492,nno
mimir-7b-nonfiction,self_bleu,0.27464337464021255,nno
mimir-7b-nonfiction,compression_ratio,1.66619587628866,nno
mimir-7b-nonfiction,pos_compression_ratio,3.25519587628866,nno
mimir-7b-nonfiction,3_gram_diversity_score,2.598835051546392,nno
mimir-7b-nonfiction,4_gram_diversity_score,3.5888247422680415,nno
mimir-7b-nonfiction,str_len,819.7319587628866,nno
mimir-7b-nonfiction,simple_ttr,0.04320898476377087,nob
mimir-7b-nonfiction,moving_average_ttr,0.3797141021861191,nob
mimir-7b-nonfiction,number_of_tokens,183.9251700680272,nob
mimir-7b-nonfiction,stopword_density,0.5826244201000013,nob
mimir-7b-nonfiction,self_bleu,0.31778022343115564,nob
mimir-7b-nonfiction,compression_ratio,1.730748299319728,nob
mimir-7b-nonfiction,pos_compression_ratio,3.376925170068027,nob
mimir-7b-nonfiction,3_gram_diversity_score,2.604,nob
mimir-7b-nonfiction,4_gram_diversity_score,3.5986870748299316,nob
mimir-7b-nonfiction,str_len,928.0816326530612,nob
mimir-7b-nonfiction,lix_score,36.5404565044676,both
mimir-7b-nonfiction,lix_score,31.608260432820245,nno
mimir-7b-nonfiction,lix_score,39.79503486467028,nob
mimir-mistral-7b-base-scratch,simple_ttr,0.04681655093482433,both
mimir-mistral-7b-base-scratch,moving_average_ttr,0.3833643476228569,both
mimir-mistral-7b-base-scratch,number_of_tokens,178.25819672131146,both
mimir-mistral-7b-base-scratch,stopword_density,0.5762686326937906,both
mimir-mistral-7b-base-scratch,self_bleu,0.2964724487078256,both
mimir-mistral-7b-base-scratch,compression_ratio,1.6796147540983608,both
mimir-mistral-7b-base-scratch,pos_compression_ratio,3.27155737704918,both
mimir-mistral-7b-base-scratch,3_gram_diversity_score,2.6238196721311473,both
mimir-mistral-7b-base-scratch,4_gram_diversity_score,3.6192540983606554,both
mimir-mistral-7b-base-scratch,str_len,875.9959016393443,both
mimir-mistral-7b-base-scratch,simple_ttr,0.04799557205514616,nno
mimir-mistral-7b-base-scratch,moving_average_ttr,0.38253493842694347,nno
mimir-mistral-7b-base-scratch,number_of_tokens,174.1958762886598,nno
mimir-mistral-7b-base-scratch,stopword_density,0.5877874465008516,nno
mimir-mistral-7b-base-scratch,self_bleu,0.2839135635048309,nno
mimir-mistral-7b-base-scratch,compression_ratio,1.654041237113402,nno
mimir-mistral-7b-base-scratch,pos_compression_ratio,3.186257731958763,nno
mimir-mistral-7b-base-scratch,3_gram_diversity_score,2.6377010309278353,nno
mimir-mistral-7b-base-scratch,4_gram_diversity_score,3.6352164948453614,nno
mimir-mistral-7b-base-scratch,str_len,839.6494845360825,nno
mimir-mistral-7b-base-scratch,simple_ttr,0.04603855740644869,nob
mimir-mistral-7b-base-scratch,moving_average_ttr,0.3839116448473712,nob
mimir-mistral-7b-base-scratch,number_of_tokens,180.9387755102041,nob
mimir-mistral-7b-base-scratch,stopword_density,0.5686677827666824,nob
mimir-mistral-7b-base-scratch,self_bleu,0.3047596042499377,nob
mimir-mistral-7b-base-scratch,compression_ratio,1.6964897959183673,nob
mimir-mistral-7b-base-scratch,pos_compression_ratio,3.327843537414966,nob
mimir-mistral-7b-base-scratch,3_gram_diversity_score,2.6146598639455783,nob
mimir-mistral-7b-base-scratch,4_gram_diversity_score,3.6087210884353738,nob
mimir-mistral-7b-base-scratch,str_len,899.9795918367347,nob
mimir-mistral-7b-base-scratch,lix_score,37.39881208021236,both
mimir-mistral-7b-base-scratch,lix_score,34.96080943889133,nno
mimir-mistral-7b-base-scratch,lix_score,39.0075621224446,nob
mimir-mistral-7b-extended-instruct,simple_ttr,0.047055663440108086,both
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.38283548359837427,both
mimir-mistral-7b-extended-instruct,number_of_tokens,176.52459016393442,both
mimir-mistral-7b-extended-instruct,stopword_density,0.562907461266456,both
mimir-mistral-7b-extended-instruct,self_bleu,0.2829737075946556,both
mimir-mistral-7b-extended-instruct,compression_ratio,1.6862704918032787,both
mimir-mistral-7b-extended-instruct,pos_compression_ratio,3.2693319672131143,both
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,2.6248934426229504,both
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,3.6197131147540986,both
mimir-mistral-7b-extended-instruct,str_len,869.4426229508197,both
mimir-mistral-7b-extended-instruct,simple_ttr,0.049760901151174146,nno
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.38457495700016053,nno
mimir-mistral-7b-extended-instruct,number_of_tokens,171.89690721649484,nno
mimir-mistral-7b-extended-instruct,stopword_density,0.566107375259825,nno
mimir-mistral-7b-extended-instruct,self_bleu,0.2637504978320782,nno
mimir-mistral-7b-extended-instruct,compression_ratio,1.6589072164948453,nno
mimir-mistral-7b-extended-instruct,pos_compression_ratio,3.168432989690722,nno
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,2.6196907216494845,nno
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,3.613103092783505,nno
mimir-mistral-7b-extended-instruct,str_len,818.7319587628866,nno
mimir-mistral-7b-extended-instruct,simple_ttr,0.045270574610357016,nob
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.3816876678162432,nob
mimir-mistral-7b-extended-instruct,number_of_tokens,179.57823129251702,nob
mimir-mistral-7b-extended-instruct,stopword_density,0.5607959533932804,nob
mimir-mistral-7b-extended-instruct,self_bleu,0.295658410635268,nob
mimir-mistral-7b-extended-instruct,compression_ratio,1.7043265306122448,nob
mimir-mistral-7b-extended-instruct,pos_compression_ratio,3.3359115646258504,nob
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,2.628326530612245,nob
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,3.624074829931973,nob
mimir-mistral-7b-extended-instruct,str_len,902.9047619047619,nob
mimir-mistral-7b-extended-instruct,lix_score,37.077390030521634,both
mimir-mistral-7b-extended-instruct,lix_score,33.40114777139835,nno
mimir-mistral-7b-extended-instruct,lix_score,39.50320975252816,nob
mimir-7b-fiction,simple_ttr,0.04717655700619999,both
mimir-7b-fiction,moving_average_ttr,0.3808181731996841,both
mimir-7b-fiction,number_of_tokens,186.79508196721312,both
mimir-7b-fiction,stopword_density,0.5991584899993649,both
mimir-7b-fiction,self_bleu,0.3354012705197743,both
mimir-7b-fiction,compression_ratio,1.6694590163934424,both
mimir-7b-fiction,pos_compression_ratio,3.359979508196721,both
mimir-7b-fiction,3_gram_diversity_score,2.6067991803278687,both
mimir-7b-fiction,4_gram_diversity_score,3.602647540983607,both
mimir-7b-fiction,str_len,838.0081967213115,both
mimir-7b-fiction,simple_ttr,0.04813991507856313,nno
mimir-7b-fiction,moving_average_ttr,0.38110462893942837,nno
mimir-7b-fiction,number_of_tokens,181.23711340206185,nno
mimir-7b-fiction,stopword_density,0.6066625674905619,nno
mimir-7b-fiction,self_bleu,0.3222439651307841,nno
mimir-7b-fiction,compression_ratio,1.6547216494845363,nno
mimir-7b-fiction,pos_compression_ratio,3.2314020618556696,nno
mimir-7b-fiction,3_gram_diversity_score,2.6076288659793816,nno
mimir-7b-fiction,4_gram_diversity_score,3.6032371134020624,nno
mimir-7b-fiction,str_len,799.0,nno
mimir-7b-fiction,simple_ttr,0.04654087174756582,nob
mimir-7b-fiction,moving_average_ttr,0.3806291513850229,nob
mimir-7b-fiction,number_of_tokens,190.4625850340136,nob
mimir-7b-fiction,stopword_density,0.5942068198180989,nob
mimir-7b-fiction,self_bleu,0.34408330196693104,nob
mimir-7b-fiction,compression_ratio,1.6791836734693877,nob
mimir-7b-fiction,pos_compression_ratio,3.4448231292517004,nob
mimir-7b-fiction,3_gram_diversity_score,2.606251700680272,nob
mimir-7b-fiction,4_gram_diversity_score,3.602258503401361,nob
mimir-7b-fiction,str_len,863.7482993197278,nob
mimir-7b-fiction,lix_score,30.066284860485773,both
mimir-7b-fiction,lix_score,29.66598871900924,nno
mimir-7b-fiction,lix_score,30.330425851800225,nob
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.04686373715577007,both
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.3816377576115891,both
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,176.1762295081967,both
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.5739504621540096,both
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.30282797264749134,both
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,1.7057008196721313,both
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,3.2884139344262295,both
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,2.596827868852459,both
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,3.586254098360656,both
mimir-mistral-7b-extended-scratch-instruct,str_len,868.8770491803278,both
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.04952494868039823,nno
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.38482475289551377,nno
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,170.5463917525773,nno
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.5756279791594411,nno
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.282954048979907,nno
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,1.6628659793814433,nno
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,3.179226804123711,nno
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,2.6192886597938148,nno
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,3.6135463917525774,nno
mimir-mistral-7b-extended-scratch-instruct,str_len,820.639175257732,nno
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.045107699619110674,nob
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.3795347743289991,nob
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,179.89115646258503,nob
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.572843529164031,nob
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.31594205833290434,nob
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,1.7339659863945576,nob
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,3.3604625850340133,nob
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,2.582006802721088,nob
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,3.568244897959184,nob
mimir-mistral-7b-extended-scratch-instruct,str_len,900.7074829931972,nob
mimir-mistral-7b-extended-scratch-instruct,lix_score,36.772080636123476,both
mimir-mistral-7b-extended-scratch-instruct,lix_score,32.8088696536333,nno
mimir-mistral-7b-extended-scratch-instruct,lix_score,39.387260672188425,nob
mimir-7b-rightholders,simple_ttr,0.047315053436263924,both
mimir-7b-rightholders,moving_average_ttr,0.3849873456123992,both
mimir-7b-rightholders,number_of_tokens,180.03688524590163,both
mimir-7b-rightholders,stopword_density,0.5748472561551998,both
mimir-7b-rightholders,self_bleu,0.3033314406591025,both
mimir-7b-rightholders,compression_ratio,1.6724918032786884,both
mimir-7b-rightholders,pos_compression_ratio,3.2793483606557374,both
mimir-7b-rightholders,3_gram_diversity_score,2.6344508196721312,both
mimir-7b-rightholders,4_gram_diversity_score,3.6293729508196724,both
mimir-7b-rightholders,str_len,865.7254098360655,both
mimir-7b-rightholders,simple_ttr,0.04942572943922749,nno
mimir-7b-rightholders,moving_average_ttr,0.38753567385741594,nno
mimir-7b-rightholders,number_of_tokens,176.68041237113403,nno
mimir-7b-rightholders,stopword_density,0.5731918421603127,nno
mimir-7b-rightholders,self_bleu,0.2859866724692715,nno
mimir-7b-rightholders,compression_ratio,1.656556701030928,nno
mimir-7b-rightholders,pos_compression_ratio,3.2235567010309274,nno
mimir-7b-rightholders,3_gram_diversity_score,2.626783505154639,nno
mimir-7b-rightholders,4_gram_diversity_score,3.6177422680412374,nno
mimir-7b-rightholders,str_len,822.7422680412371,nno
mimir-7b-rightholders,simple_ttr,0.045922294441111094,nob
mimir-7b-rightholders,moving_average_ttr,0.3833057956820141,nob
mimir-7b-rightholders,number_of_tokens,182.2517006802721,nob
mimir-7b-rightholders,stopword_density,0.5759396041654313,nob
mimir-7b-rightholders,self_bleu,0.3147766278319842,nob
mimir-7b-rightholders,compression_ratio,1.6830068027210883,nob
mimir-7b-rightholders,pos_compression_ratio,3.3161632653061224,nob
mimir-7b-rightholders,3_gram_diversity_score,2.639510204081633,nob
mimir-7b-rightholders,4_gram_diversity_score,3.637047619047619,nob
mimir-7b-rightholders,str_len,894.0884353741496,nob
mimir-7b-rightholders,lix_score,34.42239023360133,both
mimir-7b-rightholders,lix_score,31.519261798984115,nno
mimir-7b-rightholders,lix_score,36.3380600169882,nob
